timestep,biomass,brown coal/ lignite
8066,4446,14640
8067,4447,14722
8068,4445,14761
8069,4444,14804
8070,4442,14839
8071,4445,14860
8072,4446,14900
8073,4438,14990
8074,4435,15037
8075,4435,15094
8076,4429,15208
8077,4424,15340
8078,4418,15327
8079,4418,15321
8080,4416,15317
8081,4422,15369
8082,4431,15356
8083,4428,15366
8084,4427,15389
8085,4425,15421
8086,4423,15459
8087,4424,15455
8088,4421,15471
8089,4419,15391
8090,4416,15387
8091,4423,15412
8092,4413,15404
8093,4424,15235
8094,4426,15117
8095,4423,15087
8096,4424,15131
8097,4426,15190
8098,4427,15212
8099,4427,15199
8100,4425,15225
8101,4426,15238
8102,4428,15264
8103,4423,15246
8104,4420,15222
8105,4432,15383
8106,4435,15384
8107,4443,15386
8108,4446,15374
8109,4442,15283
8110,4433,15248
8111,4425,15264
8112,4440,15250
8113,4442,15249
8114,4440,15248
8115,4439,15266
8116,4436,15221
8117,4431,15359
8118,4432,15429
8119,4432,15436
8120,4427,15417
8121,4425,15360
8122,4425,15422
8123,4421,15445
8124,4426,15475
8125,4424,15479
8126,4421,15454
8127,4434,15441
8128,4438,15397
8129,4438,15512
8130,4436,15524
8131,4428,15459
8132,4426,15470
8133,4427,15440
8134,4430,15451
8135,4431,15458
8136,4430,15493
8137,4432,15491
8138,4435,15492
8139,4430,15455
8140,4426,15598
8141,4427,15670
8142,4432,15705
8143,4422,15694
8144,4437,15644
8145,4437,15558
8146,4431,15472
8147,4440,15391
8148,4424,15331
8149,4429,15366
8150,4437,15353
8151,4438,15329
8152,4440,15347
8153,4438,15366
8154,4441,15349
8155,4437,15362
8156,4434,15367
8157,4436,15392
8158,4434,15454
8159,4441,15493
8160,4439,15431
8161,4440,15404
8162,4445,15361
8163,4442,15376
8164,4443,15341
8165,4437,15309
8166,4435,15258
8167,4440,15208
8168,4432,15195
8169,4434,15306
8170,4438,15275
8171,4431,15223
8172,4431,15093
8173,4430,14967
8174,4431,14878
8175,4431,14936
8176,4428,14921
8177,4413,14905
8178,4415,14916
8179,4412,14917
8180,4430,14864
8181,4422,14907
8182,4414,14878
8183,4415,14937
8184,4414,14894
8185,4412,14885
8186,4413,14925
8187,4418,14944
8188,4422,15032
8189,4425,15232
8190,4420,15246
8191,4418,15268
8192,4425,15245
8193,4424,15175
8194,4424,15186
8195,4437,15129
8196,4440,15034
8197,4442,15052
8198,4450,15027
8199,4457,14910
8200,4448,14863
8201,4450,14740
8202,4449,14600
8203,4453,14531
8204,4454,14621
8205,4444,14760
8206,4443,14711
8207,4445,14609
8208,4447,14474
8209,4446,13713
8210,4442,13492
8211,4441,13428
8212,4433,13314
8213,4354,12768
8214,4369,12266
8215,4417,11943
8216,4421,11473
8217,4432,11389
8218,4439,11438
8219,4439,11566
8220,4441,11484
8221,4438,11321
8222,4436,11377
8223,4432,11381
8224,4433,11387
8225,4419,11457
8226,4416,11349
8227,4430,11359
8228,4437,11937
8229,4440,12055
8230,4437,12193
8231,4444,12530
8232,4437,12802
8233,4431,13081
8234,4430,13446
8235,4436,13702
8236,4438,13699
8237,4436,13844
8238,4428,13969
8239,4422,13980
8240,4430,13938
8241,4436,13665
8242,4440,13565
8243,4433,13448
8244,4441,13015
8245,4439,12370
8246,4447,11705
8247,4451,11281
8248,4448,11117
8249,4455,10971
8250,4451,10738
8251,4452,10515
8252,4457,10428
8253,4455,10243
8254,4457,9622
8255,4455,9374
8256,4454,9038
8257,4454,8326
8258,4460,7872
8259,4459,7738
8260,4453,7663
8261,4451,7724
8262,4455,7696
8263,4453,7733
8264,4448,7675
8265,,
8266,,
8267,,
8268,,
8269,4449,7686
8270,4447,7676
8271,4448,7648
8272,4448,7595
8273,4448,7659
8274,4448,7675
8275,4447,7629
8276,4448,7633
8277,4448,7654
8278,4446,7659
8279,4447,7635
8280,4447,7639
8281,4446,7653
8282,4447,7659
8283,4448,7650
8284,4446,7692
8285,4447,7668
8286,4444,7689
8287,4445,7746
8288,4445,7834
8289,4445,8030
8290,4445,8112
8291,4437,8213
8292,4436,8211
8293,4438,8028
8294,4433,7943
8295,4430,7961
8296,4437,7884
8297,4443,7796
8298,4445,8011
8299,4442,8395
8300,4439,8724
8301,4442,8956
8302,4448,9050
8303,4456,9059
8304,4455,9015
8305,4456,8916
8306,4452,8668
8307,4450,8529
8308,4448,8238
8309,4449,7992
8310,4450,7901
8311,4452,7882
8312,4452,7877
8313,4444,7852
8314,4441,7866
8315,4443,7814
8316,4448,7813
8317,4399,7912
8318,4420,7923
8319,4419,7940
8320,4420,8023
8321,4413,8331
8322,4412,8291
8323,4415,8377
8324,4417,8456
8325,4433,8882
8326,4444,9467
8327,4442,10013
8328,4436,10592
8329,4438,11076
8330,4439,11403
8331,4439,11463
8332,4449,11545
8333,4453,11594
8334,4452,11628
8335,4457,11509
8336,4452,11488
8337,4449,11620
8338,4452,11663
8339,4443,11665
8340,4447,11712
8341,4455,11776
8342,4453,11792
8343,4453,11767
8344,4451,11758
8345,4446,11761
8346,4447,11702
8347,4449,11760
8348,4454,11727
8349,4454,11753
8350,4456,11589
8351,4452,11369
8352,4447,11089
8353,4459,10440
8354,4459,10011
8355,4457,9738
8356,4466,9453
8357,4464,8906
8358,4464,8412
8359,4462,8145
8360,4465,8013
8361,4461,7725
8362,4461,7552
8363,4460,7489
8364,4459,7430
8365,4463,7347
8366,4466,7287
8367,4460,7272
8368,4443,7271
8369,4453,7280
8370,4463,7264
8371,4462,7243
8372,4464,7239
8373,4468,7249
8374,4465,7228
8375,4463,7228
8376,4461,7199
8377,4445,7194
8378,4443,7148
8379,4444,7154
8380,4450,7147
8381,4452,7153
8382,4449,7168
8383,4449,7162
8384,4449,7126
8385,4449,7115
8386,4457,7148
8387,4457,7136
8388,4460,7144
8389,4450,7137
8390,4449,7132
8391,4450,7127
8392,4448,7109
8393,4445,7130
8394,4447,7133
8395,4452,7103
8396,4455,7101
8397,4451,7142
8398,4452,7119
8399,4452,7118
8400,4450,7135
8401,4461,7054
8402,4464,7037
8403,4465,7022
8404,4462,6915
8405,4462,6780
8406,4462,6787
8407,4469,6804
8408,4472,6772
8409,4448,6793
8410,4447,6763
8411,4443,6720
8412,4446,6713
8413,4444,6720
8414,4441,6763
8415,4443,6756
8416,4441,6791
8417,4441,7025
8418,4439,7192
8419,4438,7302
8420,4448,7383
8421,4461,7451
8422,4466,7513
8423,4461,7531
8424,4469,7549
8425,4468,7743
8426,4470,7981
8427,4467,8402
8428,4466,9193
8429,4458,10180
8430,4466,10891
8431,4469,11268
8432,4443,11517
8433,4447,11676
8434,4447,11733
8435,4453,11762
8436,4456,11722
8437,4452,11528
8438,4459,11471
8439,4460,11420
8440,4458,11408
8441,4451,11409
8442,4450,11379
8443,4451,11351
8444,4454,11353
8445,4453,11679
8446,4460,11789
8447,4461,11944
8448,4453,11879
8449,4429,12010
8450,4429,11835
8451,4427,11418
8452,4429,10916
8453,4426,10709
8454,4426,10581
8455,4428,10347
8456,4425,10355
8457,4426,10442
8458,4425,10379
8459,4424,10439
8460,4430,10424
8461,4431,10426
8462,4430,10439
8463,4425,10431
8464,4421,10420
8465,4435,10408
8466,4439,10373
8467,4443,10575
8468,4447,11006
8469,4442,11534
8470,4447,11964
8471,4447,12184
8472,4448,12397
8473,4442,12755
8474,4445,12978
8475,4444,13137
8476,4446,13322
8477,4445,13450
8478,4447,13522
8479,4446,13570
8480,4445,13535
8481,4446,13180
8482,4443,13186
8483,4446,13284
8484,4452,13538
8485,4448,13412
8486,4440,13327
8487,4436,13434
8488,4435,13437
8489,4432,13398
8490,4429,13246
8491,4428,13167
8492,4424,13097
8493,4423,13003
8494,4425,12883
8495,4427,12741
8496,4419,12697
8497,4428,12717
8498,4432,12674
8499,4434,12682
8500,4435,12748
8501,4428,12886
8502,4426,12852
8503,4425,12864
8504,4427,12831
8505,4423,12661
8506,4418,12713
8507,4426,12702
8508,4433,12723
8509,4417,12939
8510,4399,13021
8511,4429,13098
8512,4422,13179
8513,4417,13351
8514,4433,13409
8515,4434,13497
8516,4437,13459
8517,4446,13744
8518,4446,14157
8519,4448,14225
8520,4443,14296
8521,4439,14441
8522,4440,14524
8523,4440,14535
8524,4443,14563
8525,4442,14546
8526,4432,14664
8527,4430,14619
8528,4431,14661
8529,4428,14672
8530,4427,14648
8531,4418,14698
8532,4428,14678
8533,4430,14591
8534,4433,14541
8535,4447,14521
8536,4451,14502
8537,4447,14566
8538,4444,14053
8539,4443,13956
8540,4426,13929
8541,4452,13857
8542,4452,13824
8543,4451,13890
8544,4445,13961
8545,4422,14250
8546,4422,14235
8547,4425,14237
8548,4426,14366
8549,4425,14542
8550,4428,14601
8551,4424,14645
8552,4415,14657
8553,4422,14745
8554,4426,14735
8555,4425,14730
8556,4430,14762
8557,4425,14814
8558,4420,14795
8559,4417,14804
8560,4419,14802
8561,4415,14811
8562,4414,14806
8563,4414,14755
8564,4415,14780
8565,4428,14804
8566,4430,14841
8567,4428,14855
8568,4423,14817
8569,4419,14470
8570,4419,14476
8571,4422,14480
8572,4421,14510
8573,4415,14479
8574,4420,14605
8575,4426,14682
8576,4423,14684
8577,4411,14569
8578,4415,14551
8579,4414,14575
8580,4417,14651
8581,4415,14789
8582,4406,14826
8583,4412,14977
8584,4409,15049
8585,4410,14984
8586,4420,14961
8587,4415,14926
8588,4405,14977
8589,4407,N/A
8590,4420,14892
8591,4419,14899
8592,4423,14928
8593,4435,15154
8594,4433,15177
8595,4434,15171
8596,4436,15110
8597,4420,14963
8598,4421,14900
8599,4426,14863
8600,4430,14908
8601,4427,14874
8602,4426,14826
8603,4416,14863
8604,4410,14859
8605,4405,14944
8606,4407,14919
8607,4410,14970
8608,4418,14977
8609,4415,14941
8610,4422,14832
8611,4419,14825
8612,4427,14896
8613,4425,15070
8614,4429,15148
8615,4428,15117
8616,4432,15129
8617,4429,15370
8618,4428,15456
8619,4426,15346
8620,4430,15267
8621,4433,15297
8622,4429,15422
8623,4431,15509
8624,4444,15481
8625,4437,15492
8626,4448,15520
8627,4452,15579
8628,4457,15622
8629,4456,15733
8630,4461,15798
8631,4457,15836
8632,4460,15771
8633,4452,15775
8634,4454,15827
8635,4452,15875
8636,4453,15863
8637,4453,15859
8638,4453,15881
8639,4453,15840
8640,4453,15898
8641,4422,16160
8642,4423,16163
8643,4421,16133
8644,4425,16085
8645,4423,16134
8646,4431,16251
8647,4437,16350
8648,4432,16462
8649,4432,16617
8650,4433,16602
8651,4431,16633
8652,4436,16597
8653,4437,16527
8654,4441,16452
8655,4435,16530
8656,4437,16484
8657,4431,16562
8658,4424,16643
8659,4433,16607
8660,4440,16841
8661,4455,16967
8662,4459,16933
8663,4454,16951
8664,4451,17000
8665,4445,16965
8666,4445,17018
8667,4432,17076
8668,4426,17123
8669,4426,17220
8670,4431,17240
8671,4427,17066
8672,4431,16742
8673,4421,16433
8674,4417,16458
8675,4421,16440
8676,4423,16377
8677,4430,16409
8678,4434,16435
8679,4432,16451
8680,4421,16441
8681,4410,16462
8682,4402,16466
8683,4398,16380
8684,4404,16280
8685,4421,16250
8686,4425,16212
8687,4429,16060
8688,4429,15929
8689,4435,15842
8690,4436,15811
8691,4434,15878
8692,4435,15828
8693,4435,15936
8694,4420,15908
8695,4430,15892
8696,4436,15913
8697,4432,15913
8698,4426,15919
8699,4437,15868
8700,4438,15929
8701,4441,15993
8702,4449,15982
8703,4451,15991
8704,4441,15965
8705,4438,15915
8706,4429,15961
8707,4440,15926
8708,4440,15936
8709,4441,15934
8710,4437,15939
8711,4430,15908
8712,4450,15960
8713,4444,15920
8714,4445,15901
8715,4444,15895
8716,4444,15938
8717,4440,15721
8718,4449,15728
8719,4452,15737
8720,4448,15745
8721,4444,15526
8722,4443,15435
8723,4441,15435
8724,4442,15463
8725,4444,15505
8726,4442,15477
8727,4451,15478
8728,4445,15474
8729,4446,15630
8730,4455,15590
8731,4454,15681
8732,4451,15687
8733,4449,15779
8734,4456,15704
8735,4461,15701
8736,4457,15718
8737,4441,15725
8738,4436,15753
8739,4439,15758
8740,4434,15725
8741,4432,15716
8742,4436,15698
8743,4438,15694
8744,4435,15656
8745,4411,15690
8746,4413,15685
8747,4413,15683
8748,4411,15669
8749,4409,15655
8750,4413,15696
8751,4417,15709
8752,4414,15700
8753,4415,15700
8754,4418,15698
8755,4418,15690
8756,4426,15685
8757,4437,15725
8758,4450,15779
8759,4451,15781
8760,4448,15790
